Date,IV30,IV30 20-Day MA,OHLC 20-Day Vol,OHLC 52-Week Vol,Options Volume
9/30/2019,18.262,17.107,14.8749,21.7537,569769
9/27/2019,19.751,17.2195,14.8532,21.7338,1125652
9/26/2019,17.867,17.2092,14.9054,21.7289,595300
9/25/2019,17.332,17.3985,14.7295,21.7182,736002
9/24/2019,18.848,17.6518,13.8397,21.6479,1073618
9/23/2019,16.798,17.8017,16.5596,21.6561,538735
9/20/2019,16.934,18.1328,16.4887,21.6438,755690
9/19/2019,15.344,18.2542,16.6844,21.6487,654142
9/18/2019,15.967,18.4095,16.3024,21.6531,617444
9/17/2019,16.133,18.584,17.0176,21.6536,423399
9/16/2019,16.494,18.6732,17.3023,21.6542,407999
9/13/2019,15.484,18.8673,17.5332,21.6632,683239
9/12/2019,15.125,19.274,18.8832,21.682,598529
9/11/2019,15.744,19.7502,20.0913,21.6816,578986
9/10/2019,16.781,19.9528,20.1253,21.6901,713256
9/9/2019,16.207,20.2515,20.2273,21.7009,541217
9/6/2019,16.071,20.4525,21.0576,21.7207,551244
9/5/2019,16.99,20.5889,21.4716,21.6884,714318
9/4/2019,18.932,20.8263,21.5011,21.6679,534664
9/3/2019,21.076,20.9979,23.2314,21.6599,522456
8/30/2019,20.513,21.1989,23.2895,21.6604,594201
8/29/2019,19.543,21.188,23.8753,21.6275,730327
8/28/2019,21.654,21.1536,24.3097,21.626,396714
8/27/2019,22.399,20.8955,24.2019,21.6105,647281
8/26/2019,21.845,20.5284,23.9519,21.5878,516766
8/23/2019,23.42,20.1327,22.2695,21.4108,1352784
8/22/2019,19.362,19.6341,22.1808,21.3992,507934
8/21/2019,18.45,19.4107,22.2712,21.3876,509225
8/20/2019,19.457,19.1708,22.2658,21.3942,433959
8/19/2019,17.917,18.9036,21.7636,21.3606,599929
8/16/2019,20.376,18.7522,22.1198,21.3535,762923
8/15/2019,23.617,18.518,22.0895,21.3441,884796
8/14/2019,24.649,18.0912,20.831,21.235,1029329
8/13/2019,19.797,17.6362,19.5512,21.1322,937268
8/12/2019,22.755,17.3745,19.3304,21.1207,566864
8/9/2019,20.228,16.9531,19.1237,21.107,871004
8/8/2019,18.798,16.6681,18.2525,21.0391,867532
8/7/2019,21.738,16.4762,17.3396,20.9678,900222
8/6/2019,22.363,16.1211,17.3345,20.9429,776920
8/5/2019,25.096,15.7794,14.854,20.8715,1448106
8/2/2019,20.296,15.3151,14.7038,20.8505,1414877
8/1/2019,18.855,15.0521,13.1077,20.7584,1056327
7/31/2019,16.493,14.8605,12.0735,20.7439,803476
7/30/2019,15.056,14.7953,13.734,20.8262,421002
7/29/2019,13.932,14.8538,13.6345,20.8622,452197
7/26/2019,13.447,15.1207,13.4443,20.89,477658
7/25/2019,14.893,15.4037,13.5567,20.9188,510681
7/24/2019,13.653,15.6229,14.196,20.9015,485598
7/23/2019,14.113,15.9185,14.0929,20.9019,390656
7/22/2019,14.889,16.1187,14.0659,20.8989,391975
7/19/2019,15.691,16.2554,13.9428,20.8388,716996
7/18/2019,15.081,16.3249,13.7433,20.8977,732840
7/17/2019,15.551,16.4346,14.3313,20.8964,548261
7/16/2019,14.562,16.5669,14.3335,20.8954,492066
7/15/2019,14.327,16.755,14.4601,20.9335,428754
7/12/2019,14.527,16.9701,14.4772,20.9449,590287
7/11/2019,14.961,17.1792,14.46,20.9438,638645
7/10/2019,14.637,17.3892,14.9863,20.9414,768696
7/9/2019,15.527,17.5974,14.9514,20.9536,405980
7/8/2019,15.81,17.7443,15.6192,20.9603,563362
7/5/2019,15.037,17.896,15.4644,21.0068,527633
7/3/2019,15.023,18.1292,15.8116,21.0691,327449
7/2/2019,15.189,18.3766,17.2702,21.0762,413325
7/1/2019,16.225,18.6444,17.003,20.9856,743746
6/28/2019,19.271,18.9936,17.5412,21.0692,567699
6/27/2019,19.106,19.1411,17.5594,21.0729,497165
6/26/2019,19.279,19.2177,17.5725,21.1264,473222
6/25/2019,19.563,19.3109,16.8587,21.0708,720286
6/24/2019,18.119,19.3654,17.0807,21.0963,414682
6/21/2019,17.622,19.4858,17.6733,21.0974,838182
6/20/2019,17.08,19.6378,16.9914,21.0912,1037453
6/19/2019,17.276,19.7425,17.2751,21.1015,731182
6/18/2019,18.196,19.8191,17.5756,21.0725,998279
6/17/2019,18.325,19.9324,17.8536,21.0776,443433
6/14/2019,18.628,19.9384,18.0627,21.0802,630829
6/13/2019,18.71,19.8809,19.2588,21.0791,621432
6/12/2019,19.16,19.8815,19.4709,21.0784,372130
6/11/2019,18.802,19.9531,21.3268,21.0454,804795
6/10/2019,18.465,20.1562,22.1059,21.0328,942564
6/7/2019,18.843,20.139,22.2433,20.9859,1238509
6/6/2019,19.703,20.2451,22.2296,20.9811,637838
6/5/2019,19.971,20.3083,22.6762,20.9634,765322
6/4/2019,20.543,20.3644,23.289,20.8853,988272
6/3/2019,23.21,20.1527,22.7131,20.8032,1450397
5/31/2019,22.221,19.6991,22.4528,20.7699,1005561
5/30/2019,20.638,19.3594,22.6344,20.7755,585932
5/29/2019,21.142,19.0807,22.7761,20.7616,1051725
5/28/2019,20.654,18.7406,22.6229,20.7681,543574
5/24/2019,20.527,18.4092,22.6407,20.8314,648765
5/23/2019,20.663,18.0733,22.3382,20.7934,957496
5/22/2019,19.172,17.7752,22.2716,20.8056,568787
5/21/2019,18.81,17.5641,22.2994,20.7892,531515
5/20/2019,20.462,17.3237,21.806,20.74,758500
5/17/2019,18.443,16.9803,21.597,20.7235,933261
5/16/2019,17.48,16.7404,21.4865,20.7206,1051656
5/15/2019,18.721,16.5791,20.3932,20.6253,752026
5/14/2019,20.592,16.3573,20.2607,20.6111,834149
5/13/2019,22.864,16.0424,17.7477,20.3944,1102760
5/10/2019,18.122,15.609,16.3748,20.3053,1052442
5/9/2019,20.965,15.4651,15.4049,20.2439,1095882
5/8/2019,20.965,15.1883,15.3193,20.2434,571110
5/7/2019,21.094,14.9494,14.2657,20.3024,1025907
5/6/2019,16.308,14.6596,11.2646,20.1734,711900
5/3/2019,14.138,14.6173,10.7882,20.1528,790984
5/2/2019,15.428,14.6955,10.6727,20.1862,717139
5/1/2019,15.065,14.7025,10.2111,20.1889,660663
4/30/2019,14.339,14.6983,10.1112,20.2466,546276
4/29/2019,14.026,14.7277,10.4434,20.3043,476166
4/26/2019,13.81,14.8048,10.2263,20.3287,748948
4/25/2019,14.7,14.9535,10.3101,20.4886,857176
4/24/2019,14.951,15.101,10.9631,20.51,729162
4/23/2019,14.002,15.2149,10.667,20.5273,1029892
4/22/2019,13.593,15.4192,12.2024,20.5239,406687
4/18/2019,13.644,15.6805,13.4618,20.5245,817175
4/17/2019,14.254,15.7648,13.4719,20.5659,651108
4/16/2019,14.285,15.8023,13.6117,20.5759,898308
4/15/2019,14.294,15.8418,13.4997,20.5928,508582
4/12/2019,14.198,15.8549,13.6006,20.6031,755726
4/11/2019,15.243,15.8541,13.5702,20.6097,453963
4/10/2019,15.43,15.8039,13.7097,20.6816,291893
4/9/2019,16.186,15.7378,13.7119,20.7713,434917
4/8/2019,15.298,15.6458,14.7978,20.8524,341356
4/5/2019,15.463,15.6253,15.3596,20.8791,583564
4/4/2019,15.701,15.7173,15.5369,21.1804,493847
4/3/2019,15.569,15.8159,15.4752,21.208,723339
4/2/2019,14.981,15.8428,15.5173,21.345,451567
4/1/2019,14.927,15.8239,15.9825,21.3897,616102
3/29/2019,15.568,15.8148,15.9861,21.4108,733794
3/28/2019,16.783,15.7341,15.9126,21.7147,591202
3/27/2019,17.65,15.6564,15.8376,21.8786,674503
3/26/2019,17.23,15.5401,15.4475,22.0254,737590
3/25/2019,18.088,15.4468,15.538,22.0943,750661
3/22/2019,18.817,15.3069,14.203,22.0213,1194335
3/21/2019,15.332,15.1185,13.0205,21.9572,1228492
3/20/2019,15.003,15.1614,12.9273,22.0022,786073
3/19/2019,15.074,15.2093,12.8549,21.9985,825210
3/18/2019,14.558,15.2485,13.1056,22.0006,723939
3/15/2019,14.181,15.3453,13.1596,22.0051,993850
3/14/2019,14.239,15.5062,13.3157,22.0679,605900
3/13/2019,14.108,15.6683,13.6198,22.0637,937597
3/12/2019,14.345,15.8209,13.7262,22.0995,716647
3/11/2019,14.889,16.0099,12.8591,22.039,787536
3/8/2019,17.303,16.1845,12.795,22.0267,977421
3/7/2019,17.672,16.274,12.4708,22.0176,980497
3/6/2019,16.109,16.2808,12.534,22.0652,623463
3/5/2019,14.602,16.3408,13.0326,22.1765,426825
3/4/2019,14.745,16.4867,12.0717,22.19,933811
3/1/2019,13.954,16.6623,12.3714,22.209,704223
2/28/2019,15.229,16.8949,13.8184,22.2378,531422
2/27/2019,15.325,17.1117,13.8628,22.2377,523879
2/26/2019,15.363,17.4321,14.5972,22.277,367077
2/25/2019,15.289,17.7155,14.612,22.2773,666822
2/22/2019,15.05,17.937,14.5977,22.3065,577267
2/21/2019,16.19,18.2306,15.3327,22.3235,530223
2/20/2019,15.961,18.5386,16.108,22.3239,738869
2/19/2019,15.857,18.8741,16.3229,22.3494,377166
2/15/2019,16.495,19.1021,16.4551,22.4727,831226
2/14/2019,17.399,19.3321,16.4456,22.4891,698560
2/13/2019,17.48,19.5455,17.1415,22.5258,601063
2/12/2019,17.161,19.7481,17.0726,22.6734,630189
2/11/2019,18.125,20.0614,17.1144,22.9839,389327
2/8/2019,18.38,20.3315,17.3351,22.9825,776244
2/7/2019,19.093,20.6353,17.01,23.2897,866565
2/6/2019,17.809,20.9164,17.4341,23.505,520967
2/5/2019,17.309,21.3163,17.6004,23.5568,933892
2/4/2019,17.519,21.7803,20.2735,23.5475,574386
2/1/2019,18.258,22.2637,21.9205,23.5523,796654
1/31/2019,18.607,22.9073,23.5188,23.5546,1021468
1/30/2019,19.564,23.4219,23.108,23.4869,679356
1/29/2019,21.732,23.989,23.7055,23.4918,658082
1/28/2019,21.033,24.5739,25.6729,23.4657,587220
1/25/2019,19.719,25.2358,28.1464,23.466,721823
1/24/2019,20.921,25.8786,28.7729,23.4677,649851
1/23/2019,22.35,26.6982,30.7452,23.4471,752660
1/22/2019,22.671,27.2724,30.9185,23.4011,980577
1/18/2019,20.418,27.7161,31.7462,23.3897,1234004
1/17/2019,21.095,28.1332,31.836,23.3808,1022019
1/16/2019,21.666,28.4837,32.4614,23.3999,769478
1/15/2019,21.533,28.8273,32.631,23.3632,803978
1/14/2019,23.426,29.0931,32.7418,23.3517,595772
1/11/2019,23.527,29.143,33.2324,23.3499,674718
1/10/2019,24.457,29.2309,33.6937,23.3237,702700
1/9/2019,24.714,29.2754,33.9609,23.3195,819643
1/8/2019,25.807,29.3178,35.1163,23.3002,696314
1/7/2019,26.589,29.3648,36.112,23.2867,573890
1/4/2019,27.187,29.2713,36.3631,23.0536,1259022
1/3/2019,31.13,29.1411,36.213,22.9371,854798
1/2/2019,28.899,28.6086,34.9714,22.7598,646963
12/31/2018,30.907,28.3291,34.8299,22.7285,800361
12/28/2018,33.43,27.9362,35.3428,22.6574,1161674
12/27/2018,34.27,27.3867,33.6494,22.3951,1023346
12/26/2018,32.575,26.8181,31.9554,22.0577,1208162
12/24/2018,37.314,26.3759,31.4505,21.9866,699990
12/21/2018,33.833,25.8243,29.6882,21.6883,1592746
12/20/2018,31.545,25.4131,30.5505,21.6135,1534771
12/19/2018,28.759,25.1915,31.1471,21.4901,1205469
12/18/2018,28.105,25.0573,31.1841,21.4689,1138860
12/17/2018,28.539,24.8239,31.135,21.378,1326951
12/14/2018,26.85,24.629,31.2782,21.3029,978506
12/13/2018,24.422,24.5864,31.4819,21.2724,663773
12/12/2018,25.285,24.6351,32.0137,21.2027,848749
12/11/2018,25.348,24.6496,31.5483,21.1135,924577
12/10/2018,25.562,24.4911,31.2421,21.0721,1182542
12/7/2018,26.748,24.233,30.6299,20.8653,1310579
12/6/2018,24.718,23.8917,29.3595,20.7137,1276211
12/4/2018,24.582,23.8366,27.5645,20.5158,1172962
12/3/2018,20.481,23.8372,26.7518,20.4083,1009975
11/30/2018,23.309,24.0565,27.02,20.409,917698
11/29/2018,23.049,24.0852,27.6029,20.4464,1011894
11/28/2018,22.44,24.2533,27.2066,20.2783,1118351
11/27/2018,22.897,24.5448,28.9489,20.2566,799207
11/26/2018,23.731,24.8705,30.2356,20.1868,753720
11/23/2018,26.283,25.1348,31.2784,20.1763,473339
11/21/2018,25.609,25.1307,32.6057,20.1359,961552
11/20/2018,27.114,25.3111,32.4429,19.9216,1728595
11/19/2018,26.074,25.1213,30.9312,19.6841,1377804
11/16/2018,23.437,24.9451,31.0654,19.659,1203987
11/15/2018,24.641,24.9561,31.0383,19.5668,1406772
11/14/2018,25.998,24.9384,30.5301,19.459,1192753
11/13/2018,25.396,24.6861,30.9283,19.3959,1058317
11/12/2018,25.575,24.4506,29.8026,19.2205,1242158
11/9/2018,22.178,24.37,30.9511,19.2053,1165756
11/8/2018,20.399,24.403,31.3222,19.2015,950454
11/7/2018,19.923,24.6912,31.9037,19.0542,1137285
11/6/2018,23.616,24.9513,31.9045,19.0436,681115
11/5/2018,24.594,24.7371,31.9767,19.0234,771786
11/2/2018,24.868,24.4887,31.9667,18.9807,1424639
11/1/2018,23.882,24.2057,32.1203,18.9497,1188315
10/31/2018,26.412,23.8773,31.4788,18.8519,1486825
10/30/2018,28.269,23.2976,30.6082,18.7237,1194774
10/29/2018,29.411,22.6108,28.8172,18.5376,1622154
10/26/2018,29.018,21.8499,26.9814,18.2606,1830104
10/25/2018,26.2,21.1005,25.6315,18.092,1599952
10/24/2018,29.218,20.4867,23.7009,17.7856,1615532
10/23/2018,23.318,19.7635,21.814,17.5689,1341872
10/22/2018,22.549,19.3218,21.8663,17.5484,854514
10/19/2018,23.657,18.9174,21.3419,17.4874,1359146
10/18/2018,24.286,18.4382,20.4462,17.3729,1454630
10/17/2018,20.953,17.9131,20.106,17.3277,1109759
10/16/2018,20.685,17.5938,18.7811,17.1742,1267403
10/15/2018,23.964,17.2964,19.0326,17.1587,1254795
10/12/2018,22.837,16.8929,16.8765,16.9252,1700753
10/11/2018,26.163,16.4293,16.2473,16.8577,2298951
10/10/2018,25.126,15.808,14.0149,16.5562,2315814
10/9/2018,19.332,15.2818,14.3676,16.5428,824821
10/8/2018,19.626,15.0476,13.918,16.4975,1237648
10/5/2018,19.209,14.8491,13.5317,16.4498,1727542
10/4/2018,17.313,14.7268,12.9024,16.3748,1794402
10/3/2018,14.817,14.668,13.2754,16.3687,678644
10/2/2018,14.534,14.6973,13.2598,16.3682,686872
10/1/2018,14.193,14.6673,13.0167,16.3595,722806
9/28/2018,14.03,14.6427,13.0365,16.3578,648655
9/27/2018,13.925,14.6345,13.3102,16.3608,791363
9/26/2018,14.753,14.588,12.9479,16.3457,924254
9/25/2018,14.483,14.496,13.131,16.3602,488675
9/24/2018,14.463,14.4201,12.8056,16.3303,669638
9/21/2018,14.072,14.3433,12.6508,16.3187,1013051
9/20/2018,13.784,14.3232,12.5184,16.3166,978118
9/19/2018,14.567,14.306,12.4199,16.3061,571535
9/18/2018,14.738,14.2642,12.2637,16.2963,716539
9/17/2018,15.893,14.2273,11.8228,16.2536,870957
9/14/2018,13.566,14.1256,12.1185,16.2522,777034
9/13/2018,13.736,14.1736,12.3555,16.2408,780616
9/12/2018,14.603,14.2604,12.1601,16.2268,732329
9/11/2018,14.646,14.1964,11.7102,16.2038,687902
9/10/2018,15.657,14.1873,11.7301,16.2031,504554
9/7/2018,16.764,14.0963,11.25,16.1757,1103976
9/6/2018,16.137,13.8771,10.7591,16.1526,1388936
9/5/2018,15.401,13.6799,10.1607,16.1411,1053679
9/4/2018,13.935,13.5182,10.2508,16.1377,648176
8/31/2018,13.702,13.4485,10.1974,16.1468,720721
8/30/2018,13.865,13.4271,12.5467,16.1719,1044704
8/29/2018,12.996,13.4224,12.1763,16.1985,1216892
8/28/2018,12.912,13.561,12.3875,16.1991,739154
8/27/2018,12.965,13.7613,12.9945,16.1964,819287
8/24/2018,12.927,14.0037,14.4594,16.1999,896229
8/23/2018,13.671,14.189,15.0887,16.2002,676957
8/22/2018,13.438,14.2682,15.62,16.229,549706
8/21/2018,13.733,14.2842,16.1651,16.2332,671236
8/20/2018,13.999,14.3216,16.2279,16.2386,427650
8/17/2018,13.858,14.3425,16.0995,16.3205,1026977
8/16/2018,14.527,14.4033,15.8431,16.3034,756377
8/15/2018,15.471,14.4405,15.4905,16.2766,1320764
8/14/2018,13.323,14.3911,16.4881,16.297,671014
8/13/2018,14.465,14.4424,16.3148,16.2911,722684
8/10/2018,13.838,14.4555,16.1225,16.3737,852354
8/9/2018,12.379,14.4905,16.7382,16.395,524376
8/8/2018,12.194,14.5974,16.9715,16.406,742475
8/7/2018,12.165,14.7716,16.9825,16.4077,610505
8/6/2018,12.541,14.922,16.9688,16.3998,692226
8/3/2018,13.276,15.0479,17.5653,16.4014,764949
8/2/2018,13.77,15.2023,16.1725,16.2654,1470711
8/1/2018,15.767,15.4177,17.0393,16.2629,943120
7/31/2018,16.919,15.6217,17.8258,16.2638,1050705
7/30/2018,17.814,15.7053,17.4113,16.2209,1548721
7/27/2018,16.631,15.8001,16.3962,16.1824,1613124
7/26/2018,15.256,15.9708,16.9863,16.1247,932671
7/25/2018,13.757,16.2547,16.5089,16.0742,734775
7/24/2018,14.482,16.4904,16.92,16.0226,1146295
7/23/2018,14.417,16.7316,16.9201,16.0162,622461
7/20/2018,15.074,16.8374,17.2719,16.0128,812530
7/19/2018,15.271,16.9134,17.3426,16.0129,625085
7/18/2018,14.482,16.8742,18.0225,16.0279,533475
7/17/2018,14.349,16.8922,17.2839,15.9301,764751
7/16/2018,14.728,16.8961,17.3618,15.9353,686822
7/13/2018,14.538,16.8223,17.5075,15.9352,997074
7/12/2018,14.517,16.7694,17.0499,15.9001,936555
7/11/2018,15.677,16.7433,16.8271,15.8838,579608
7/10/2018,15.173,16.6145,16.8193,15.89,817578
7/9/2018,15.06,16.5322,16.8261,15.8945,706002
7/6/2018,16.363,16.4587,16.4259,15.8598,911072
7/5/2018,18.079,16.3101,16.2,15.8527,754324
7/3/2018,19.848,16.0189,15.2336,15.8487,495448
7/2/2018,18.591,15.6419,14.2536,15.7569,709314
6/29/2018,19.71,15.3242,14.5663,15.8097,911539
6/28/2018,20.044,14.9607,14.3282,15.8203,807780
6/27/2018,20.935,14.6511,12.897,15.7635,1029095
6/26/2018,18.469,14.3005,12.9542,15.7881,857051
6/25/2018,19.306,14.1413,11.597,15.6928,1589885
6/22/2018,16.533,13.8573,11.8405,15.6857,726560
6/21/2018,16.595,13.7109,12.7078,15.6619,1065733
6/20/2018,14.487,13.5786,12.7546,15.6642,675646
6/19/2018,14.841,13.595,12.1905,15.6353,783565
6/18/2018,14.428,13.5848,11.9118,15.6182,614615
6/15/2018,13.253,13.6244,12.0216,15.6714,876792
6/14/2018,13.479,13.7176,11.8945,15.6912,1008059
6/13/2018,13.995,13.7909,12.0771,15.6902,892242
6/12/2018,13.1,13.8591,12.181,15.7431,539814
6/11/2018,13.528,13.9143,12.2107,15.962,493165
6/8/2018,13.59,13.9473,12.2959,15.9588,774021
6/7/2018,13.39,13.9873,12.3698,15.9445,945785
6/6/2018,12.256,14.0829,12.444,15.943,976681
6/5/2018,12.307,14.2732,12.5653,15.9422,705529
6/4/2018,12.237,14.4658,14.5385,15.9508,685993
6/1/2018,12.44,14.6848,14.8891,15.912,826059
5/31/2018,13.853,14.9699,14.941,15.9145,585343
5/30/2018,13.923,15.1703,15.6165,15.9099,557042
5/29/2018,15.285,15.3593,15.8017,15.8977,678932
5/25/2018,13.626,15.5238,17.0145,15.9042,626736
5/24/2018,13.606,15.7817,17.5391,15.8804,582587
5/23/2018,13.948,16.0784,17.0544,15.7733,649009
5/22/2018,14.815,16.4453,18.7679,15.7724,511817
5/21/2018,14.637,16.7766,18.8322,15.7495,579108
5/18/2018,15.22,17.039,19.3275,15.7681,689077
5/17/2018,15.117,17.272,19.3437,15.897,725303
5/16/2018,14.946,17.421,19.3624,15.8934,632779
5/15/2018,15.359,17.5375,19.7761,15.8707,983814
5/14/2018,14.203,17.6299,19.8736,15.8631,625592
5/11/2018,14.188,17.8368,20.1671,15.8672,871992
5/10/2018,14.39,18.145,20.2023,15.8531,864565
5/9/2018,15.303,18.4725,20.1177,15.8322,736588
5/8/2018,16.061,18.8268,20.9077,15.8257,687869
5/7/2018,16.159,19.1544,21.8428,15.8188,859483
5/4/2018,16.618,19.5661,21.4172,15.6377,1220982
5/3/2018,18.142,19.9936,21.1877,15.5638,873085
5/2/2018,17.86,20.2064,22.5792,15.5524,831097
5/1/2018,17.703,20.4993,22.4806,15.4929,761266
4/30/2018,18.576,20.8779,23.6216,15.4663,639347
4/27/2018,18.783,21.2935,23.4612,15.3408,1342711
4/26/2018,19.541,21.6007,23.2119,15.2544,1200152
4/25/2018,21.285,22.0434,24.1334,15.201,990496
4/24/2018,21.442,22.305,23.9634,15.0117,1495846
4/23/2018,19.884,22.3274,24.9584,14.9757,772395
4/20/2018,19.88,22.6511,25.3184,14.9224,1162414
4/19/2018,18.097,22.8188,25.342,14.9194,839073
4/18/2018,17.276,22.8403,25.3088,14.9165,1032282
4/17/2018,17.208,22.8869,25.3335,14.8442,1041745
4/16/2018,18.341,22.9584,25.2254,14.8263,809055
4/13/2018,20.351,22.7934,25.0197,14.7895,1253714
4/12/2018,20.941,22.581,24.9984,14.7819,766741
4/11/2018,22.388,22.3757,25.5539,14.7718,716060
4/10/2018,22.614,22.0871,24.7961,14.6559,975499
4/9/2018,24.392,21.7239,24.2491,14.5087,805329
4/6/2018,25.168,21.2062,23.3282,14.3834,1192301
4/5/2018,22.399,20.7458,23.2105,14.3364,877928
4/4/2018,23.716,20.4511,21.7206,14.0848,1146174
4/3/2018,25.276,20.0976,21.9018,14.0225,892093
4/2/2018,26.888,19.6579,21.741,13.8164,1559485
3/29/2018,24.927,19.2155,21.675,13.6971,1377455
3/28/2018,28.396,19.0158,21.6401,13.6515,1727399
3/27/2018,26.516,18.5304,20.6781,13.4637,1392263
3/26/2018,21.889,18.0758,19.5559,13.2606,1129179
3/23/2018,26.36,17.7253,18.9109,13.0544,1658557
3/22/2018,23.233,17.1721,18.0439,12.9164,1399273
3/21/2018,18.527,16.9156,18.429,13.0627,878063
3/20/2018,18.208,16.9244,18.7518,13.0606,703224
3/19/2018,18.638,16.9284,18.0605,12.9528,1404333
3/16/2018,15.04,16.8756,18.4934,12.9488,720513
3/15/2018,16.105,17.0284,19.5515,12.9461,653106
3/14/2018,16.834,17.1197,19.7544,12.9271,833168
3/13/2018,16.616,17.2887,19.4805,12.8001,1143088
3/12/2018,15.35,17.4982,20.5177,12.8029,773287
3/9/2018,14.039,18.0525,20.9865,12.7268,1116946
3/8/2018,15.959,18.8652,21.1785,12.7234,722359
3/7/2018,16.505,19.0982,21.8825,12.6859,809614
3/6/2018,16.646,19.4172,22.7195,12.676,760717
3/5/2018,16.483,19.8077,22.7487,12.5683,863874
3/2/2018,18.039,19.9137,21.8301,12.3924,1287589
3/1/2018,20.933,19.8463,21.1056,12.276,1713727
2/28/2018,18.688,19.6719,21.0324,12.2129,835891
2/27/2018,17.425,19.6257,20.5761,12.1443,1168802
2/26/2018,14.877,19.604,20.6659,12.1223,1090197
2/23/2018,15.296,19.6469,20.2283,12.0363,1155325
2/22/2018,18.105,19.6918,20.2322,12.0048,982626
2/21/2018,18.701,19.5793,19.7992,11.9309,978462
2/20/2018,18.29,19.3787,19.7853,11.8886,969482
2/16/2018,17.581,19.1704,19.7065,11.8759,1540763
2/15/2018,18.096,19.0012,19.2399,11.8191,1340159
2/14/2018,17.931,18.8482,18.2047,11.6303,1323306
2/13/2018,20.213,18.6687,18.2239,11.5742,812888
2/12/2018,20.807,18.3824,17.6944,11.4712,1189391
2/9/2018,26.437,17.9962,16.472,11.2488,1950757
2/8/2018,30.291,17.3211,15.4776,11.0797,1470416
2/7/2018,20.62,16.4746,15.189,11.0419,1088361
2/6/2018,22.886,16.087,14.0963,10.8801,1340112
2/5/2018,24.455,15.5475,13.197,10.7268,1900346
2/2/2018,18.602,14.9347,12.16,10.5961,1767648
2/1/2018,16.693,14.5854,12.0928,10.5836,1026980
1/31/2018,17.445,14.3306,12.6046,10.5616,900537
1/30/2018,17.763,14.0575,12.1475,10.5108,1274115
1/29/2018,16.99,13.8322,12.131,10.5078,1036007
1/26/2018,15.735,13.6028,11.5732,10.4495,1030553
1/25/2018,16.195,13.4311,11.3656,10.4334,895134
1/24/2018,15.855,13.2205,10.9405,10.4017,1419096
1/23/2018,14.688,13.0098,10.8272,10.3961,1074637
1/22/2018,14.125,12.8595,10.3909,10.348,746250
1/19/2018,14.197,12.7509,10.4093,10.3521,821348
1/18/2018,15.037,12.6297,10.5535,10.3472,917728
1/17/2018,14.34,12.4411,10.5637,10.3217,771312
1/16/2018,14.487,12.2873,9.8012,10.2446,1200642
1/12/2018,13.082,12.1594,9.5148,10.2491,968694
1/11/2018,12.937,12.1145,9.3804,10.2451,779583
1/10/2018,13.359,12.0649,9.4138,10.23,909880
1/9/2018,12.869,11.9796,9.7828,10.227,621914
1/8/2018,12.095,11.9797,9.7904,10.2499,506646
1/5/2018,12.199,12.0848,9.9451,10.2458,1110529
1/4/2018,11.617,12.2043,10.7603,10.2464,723952
1/3/2018,11.597,12.3572,11.5423,10.2405,805275
1/2/2018,11.983,12.5345,11.5479,10.2095,559082
12/29/2017,13.258,12.6288,11.5486,10.1956,764449
12/28/2017,12.401,12.6221,12.5577,10.2467,767430
12/27/2017,12.301,12.6785,12.5751,10.2589,432977
12/26/2017,11.982,12.5878,12.4159,10.2426,392504
12/22/2017,11.642,12.5042,12.4218,10.246,581082
12/21/2017,11.682,12.4251,12.3472,10.2415,471649
12/20/2017,11.953,12.36,12.4218,10.2262,475250
12/19/2017,11.772,12.286,12.3404,10.2355,594301
12/18/2017,11.267,12.2579,12.2056,10.2343,594140
12/15/2017,11.264,12.2648,12.2881,10.2169,915508
12/14/2017,11.929,12.2865,12.379,10.2207,666643
12/13/2017,12.184,12.3562,12.4094,10.2613,456755
12/12/2017,11.945,12.3562,12.4958,10.2708,488232
12/11/2017,11.653,12.3554,12.3181,10.2601,491438
12/8/2017,12.871,12.3854,12.5232,10.226,963469
12/7/2017,14.195,12.358,12.5833,10.3462,589215
12/6/2017,14.591,12.2338,12.2428,10.313,722699
12/5/2017,14.674,12.1004,11.5085,10.248,826356
12/4/2017,15.143,11.9437,10.5279,10.107,1006437
12/1/2017,13.87,11.786,9.6914,10.1329,1178262
11/30/2017,13.123,11.7317,9.7217,10.2085,1058550
11/29/2017,13.529,11.7172,8.4018,10.0946,1615930
11/28/2017,10.488,11.6851,8.4705,10.0933,537227
11/27/2017,10.31,11.7992,9.7669,10.0923,623808
11/24/2017,10.06,11.9069,9.7701,10.0982,419396
11/22/2017,10.378,12.1104,10.1128,10.1034,430232
11/21/2017,10.475,12.2754,9.8327,10.1118,535515
11/20/2017,11.21,12.3809,10.2206,10.1242,350755
11/17/2017,11.404,12.4437,10.2516,10.1537,665290
11/16/2017,11.698,12.4572,10.1147,10.1752,691181
11/15/2017,13.324,12.4722,9.9412,10.2145,560333
11/14/2017,12.184,12.3734,9.8197,10.2586,489474
11/13/2017,11.929,12.3349,9.7182,10.2744,464823
11/10/2017,12.252,12.3092,9.8216,10.4216,694354
11/9/2017,12.323,12.2633,9.1427,10.4896,998490
11/8/2017,11.71,12.2291,9.1209,10.5156,364501
11/7/2017,11.924,12.2106,9.3752,10.6651,418635
11/6/2017,11.54,12.1968,9.3218,10.6703,540326
11/3/2017,11.989,12.1973,9.1282,10.6842,830253
11/2/2017,12.783,12.148,9.2176,10.6895,693605
11/1/2017,12.835,12.0618,9.037,10.7353,793233
